timestamp	script_id	model	status	weighted_avg	category	singular_vision	character_depth	thematic_ambition	emotional_specificity	world_originality	dialogue_language	boldness	label	outcome	error
2026-03-17T16:52:46.538337	Step_Up_1x01_-_Pilot	openai	success	4.85	Competent	4	6	5	5	5	5	3	loser	0	
2026-03-17T10:24:02.890687	Still_Life_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T10:25:00.048300	Still_Star_Crossed_1x01_-_Pilot	openai	success	6.1	Promising	5	7	7	6	6	6	6	loser	0	
2026-03-17T10:26:02.311365	Stingray_1x01_-_Pilot	openai	success	4.55	Competent	5	4	5	4	5	4	5	loser	0	
2026-03-17T16:53:59.888674	Strange_Angel_1x01_-_Augers_of_Spring	openai	success	7.55	Exceptional	8	7	8	7	8	7	8	loser	0	
2026-03-17T10:27:19.876476	Street_Lawyer_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T10:27:54.263860	Stuck_In_The_Middle_1x01_-_Pilot	openai	success	5.4	Competent	5	6	4	6	6	6	5	loser	0	
2026-03-17T10:28:12.973301	Studio_60_1x01_-_Pilot	openai	success	1.05	Generic	1	1	1	1	1	1	2	loser	0	
2026-03-17T16:55:02.246569	Stumptown_1x01_-_Forget_It_Dex_Its_Stumptown	openai	success	6.3	Promising	6	7	6	6	6	7	6	loser	0	
2026-03-17T10:29:31.214591	Suburgatory_1x01_-_Pilot	openai	success	5.0	Competent	6	5	4	5	4	6	3	loser	0	
2026-03-17T10:30:12.687387	Sullivan_and_Son_1x01_-_Pilot	openai	success	5.2	Competent	5	6	6	5	4	5	4	loser	0	
2026-03-17T10:30:55.903852	Sun_Records_1x01_-_Pilot	openai	success	6.7	Promising	6	7	7	7	7	7	6	loser	0	
2026-03-17T10:31:09.793373	Sunnyside_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T10:31:43.062794	Super_Fun_Night_1x01_-_Pilot	openai	success	4.1	Competent	4	5	4	4	3	4	4	loser	0	
2026-03-17T10:32:15.806537	Superior_Donuts_1x01_-_Pilot	openai	success	4.85	Competent	4	6	5	5	4	5	5	loser	0	
2026-03-17T10:32:48.521355	Surviving_Jack_1x01_-_Pilot	openai	success	6.35	Promising	7	6	6	7	5	7	5	loser	0	
2026-03-17T10:33:24.462246	Survivors_Remorse_1x01_-_Pilot	openai	success	6.95	Promising	7	7	7	7	6	7	8	loser	0	
2026-03-17T16:56:06.014474	Sweet_Vicious_1x01_-_Pilot	openai	success	7.6	Exceptional	7	8	8	8	7	7	9	loser	0	
2026-03-17T10:34:17.014031	Sweetbitter_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T10:34:32.787624	Swingtown_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T16:57:07.405337	Switched_At_Birth_1x01_-_Pilot	openai	success	6.4	Promising	5	7	7	7	7	6	7	loser	0	
2026-03-17T10:35:52.351177	Sydney_to_the_Max_1x01_-_Pilot	openai	success	5.45	Competent	5	6	6	6	4	6	4	loser	0	
2026-03-17T10:36:31.779534	Take_Two_1x01_-_Pilot	openai	success	5.1	Competent	4	6	5	5	6	6	4	loser	0	
2026-03-17T10:37:14.481932	Tarantula_1x01_-_Pilot	openai	success	6.4	Promising	7	6	5	7	7	6	7	loser	0	
2026-03-17T10:37:34.039752	Tarzan_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T10:38:31.740212	Teen_Wolf_1x01_-_Pilot	openai	success	5.6	Promising	5	6	5	6	6	6	6	winner	1	
2026-03-17T10:39:12.144196	Telenovela_1x01_-_Pilot	openai	success	7.0	Exceptional	7	7	7	7	7	7	7	loser	0	
2026-03-17T10:39:53.585151	Tell_Me_A_Story_1x01_-_Pilot	openai	success	5.6	Promising	5	6	5	6	6	6	6	loser	0	
2026-03-17T10:40:42.216773	Ten_Days_In_The_Valley_1x01_-_Pilot	openai	success	5.45	Competent	5	6	6	6	5	5	4	loser	0	
2026-03-17T16:58:18.864431	Terminales_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T10:41:50.236768	Terminator_-_The_Sarah_Connor_Chronicles_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T10:42:35.105694	Terriers_1x01_-_Pilot	openai	success	6.9	Promising	7	8	6	7	6	7	6	loser	0	
2026-03-17T10:42:55.915342	The_Act_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T16:59:30.917028	The_Affair_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T10:44:27.030314	The_After_1x01_-_Pilot	openai	success	6.65	Promising	6	7	7	7	6	7	7	loser	0	
2026-03-17T17:00:35.387138	The_Alienist_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T10:45:56.408949	The_Americans_1x01_-_Pilot	openai	success	8.4	Exceptional	9	9	8	8	8	7	9	loser	0	
2026-03-17T17:01:35.934068	The_Arrangement_1x01_-_Pilot	openai	success	5.9	Promising	5	6	6	6	7	6	7	loser	0	
2026-03-17T10:47:25.416390	The_Assistants_1x01_-_Pilot	openai	success	4.75	Competent	5	5	4	5	5	5	3	loser	0	
2026-03-17T18:43:11.744376	The_Bear_1x01_-_Pilot	openai	success	8.65	Transcendent	9	9	8	9	8	8	9	winner	1	
2026-03-17T17:02:40.001831	The_Beautiful_Life_1x01_-_Pilot	openai	success	4.6	Competent	4	5	4	5	6	5	3	loser	0	
2026-03-17T10:48:42.681692	The_Big_Bang_Theory_1x01_-_Pilot	openai	success	6.25	Promising	6	7	5	6	7	7	6	winner	1	
2026-03-17T10:49:33.318603	The_Blacklist_1x01_-_Pilot	openai	success	6.5	Promising	6	7	6	7	6	7	7	winner	1	
2026-03-17T10:50:18.885903	The_Body_Politic_1x01_-_Pilot_(January_30_2009)	openai	success	5.55	Promising	5	6	6	6	5	6	4	loser	0	
2026-03-17T17:03:43.571514	The_Bold_Type_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T10:51:29.288170	The_Borgias_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T17:04:50.837763	The_Brave_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T10:52:57.404665	The_Bridge_1x01	openai	success	8.05	Exceptional	8	8	8	8	9	7	9	loser	0	
2026-03-17T14:45:00.189742	The_Bridge_1x01_-_Pilot	openai	success	7.8	Exceptional	8	8	8	7	8	7	9			
2026-03-17T17:05:54.265078	The_C_Word_1x01_-_Pilot	openai	success	6.55	Promising	6	7	7	7	5	7	7	loser	0	
2026-03-17T10:54:26.705795	The_Cape_1x01_-_Pilot	openai	success	4.9	Competent	4	5	6	5	6	4	5	loser	0	
2026-03-17T10:55:12.477487	The_Carrie_Diaries_1x01_-_Pilot	openai	success	5.5	Competent	5	6	5	6	6	6	4	loser	0	
2026-03-17T10:55:52.322102	The_Catch_1x01_-_Pilot	openai	success	6.1	Promising	6	7	5	6	7	6	5	loser	0	
2026-03-17T17:06:54.872954	The_Chi_1x01_-_Pilot	openai	success	7.9	Exceptional	8	8	8	8	7	8	8	loser	0	
2026-03-17T10:57:26.947120	The_Chicago_Code_1x01_-_Pilot	openai	success	5.8	Promising	6	6	6	6	5	6	4	loser	0	
2026-03-17T10:58:18.338382	The_Client_List_1x01_-_Pilot	openai	success	6.65	Promising	7	7	7	7	5	6	6	loser	0	
2026-03-17T10:59:09.435981	The_Code_1x01_-_Pilot	openai	success	5.75	Promising	5	6	7	6	5	6	5	loser	0	
2026-03-17T17:07:57.560290	The_Comedians_1x01_-_Pilot	openai	success	5.45	Competent	5	6	6	5	4	6	7	loser	0	
2026-03-17T11:00:46.205564	The_Cool_Kids_1x01_-_Pilot	openai	success	6.0	Promising	6	6	6	6	6	6	6	loser	0	
2026-03-17T11:01:36.567451	The_Crazy_Ones_1x01_-_Pilot	openai	success	5.2	Competent	5	6	5	6	4	5	4	loser	0	
2026-03-17T11:02:32.704931	The_Crossing_1x01_-_Pilot	openai	success	6.05	Promising	5	6	7	6	8	5	7	loser	0	
2026-03-17T11:03:18.578867	The_Crown_1x01_-_Pilot	openai	success	8.1	Exceptional	9	8	8	8	7	8	7	winner	1	
2026-03-17T11:03:37.527575	The_Deep_End_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T11:04:26.270222	The_Detour_1x01_-_Pilot	openai	success	5.55	Promising	6	6	5	6	4	5	6	loser	0	
2026-03-17T11:05:17.014469	The_Divide_1x01_-_Pilot	openai	success	6.5	Promising	6	7	8	6	6	6	6	loser	0	
2026-03-17T17:08:52.423303	The_Enemy_Within_1x01_-_Pilot	openai	success	5.8	Promising	5	7	6	7	4	5	6	loser	0	
2026-03-17T11:07:15.540464	The_Exes_1x01_-_Pilot	openai	success	4.45	Competent	4	5	5	5	3	5	3	loser	0	
2026-03-17T11:08:12.585849	The_FIrst_1x01_-_Pilot	openai	success	6.9	Promising	7	7	8	7	6	6	6	loser	0	
2026-03-17T11:09:05.017376	The_Family_1x01_-_Pilot	openai	success	7.4	Exceptional	7	8	8	8	6	7	7	loser	0	
2026-03-17T11:09:53.476403	The_Family_Tools_1x01_-_Pilot	openai	success	5.0	Competent	5	6	5	5	4	5	3	loser	0	
2026-03-17T11:10:45.156888	The_Firm_1x01_-_Pilot	openai	success	4.85	Competent	4	6	5	5	4	5	5	loser	0	
2026-03-17T11:11:32.267697	The_Fix_1x01_-_Pilot	openai	success	6.35	Promising	6	7	7	7	5	6	5	loser	0	
2026-03-17T11:12:33.709978	The_Flash_1x01_-_Pilot	openai	success	5.45	Competent	5	6	5	6	6	5	5	winner	1	
2026-03-17T17:09:47.541758	The_Following_1x01_-_Pilot	openai	success	5.85	Promising	6	6	6	6	5	5	7	loser	0	
2026-03-17T11:14:22.355787	The_Forgotten_1x01_-_Pilot	openai	success	5.3	Competent	4	6	6	6	6	5	4	loser	0	
2026-03-17T11:15:08.892800	The_Fosters_1x01_-_Pilot	openai	success	5.75	Promising	5	6	6	6	6	6	6	loser	0	
2026-03-17T11:15:58.869835	The_Gates_1x01_-_Pilot	openai	success	5.8	Promising	5	6	6	6	7	5	7	loser	0	
2026-03-17T11:16:49.360682	The_Glades_1x01_-_Pilot	openai	success	6.8	Promising	7	7	6	7	7	7	6	loser	0	
2026-03-17T17:10:52.454197	The_Good_Cop_1x01_-_Pilot	openai	success	5.9	Promising	5	7	6	6	5	6	7	loser	0	
2026-03-17T11:18:34.811999	The_Good_Doctor_1x01_-_Pilot	openai	success	6.5	Promising	7	7	6	6	6	6	7	loser	0	
2026-03-17T11:19:19.530463	The_Good_Girls_Revolt_1x01_-_Pilot	openai	success	7.25	Exceptional	7	7	8	7	8	7	7	loser	0	
2026-03-17T11:20:05.185368	The_Good_Guys_1x01_-_Pilot	openai	success	5.05	Competent	5	6	4	5	4	6	5	loser	0	
2026-03-17T11:20:44.927995	The_Goodwin_Games_1x01_-_Pilot	openai	success	6.05	Promising	6	6	6	6	7	6	5	loser	0	
2026-03-17T11:21:32.035588	The_Great_Indoors_1x01_-_Pilot	openai	success	4.4	Competent	4	5	4	5	4	5	3	loser	0	
2026-03-17T11:22:18.323332	The_Greatest_American_Hero_1x01_-_Pilot	openai	success	5.35	Competent	4	6	5	6	7	5	6	loser	0	
2026-03-17T11:23:00.745991	The_Grinder_1x01_-_Pilot	openai	success	6.0	Promising	5	7	6	6	7	6	5	loser	0	
2026-03-17T11:23:47.029506	The_Haunting_1x01_-_Steven_Sees_A_Ghost	openai	success	7.85	Exceptional	8	8	8	8	7	8	7	loser	0	
2026-03-17T11:24:05.806331	The_I-Land_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T17:11:53.433736	The_Interestings_1x01_-_Pilot	openai	success	6.2	Promising	6	7	6	6	5	7	6	loser	0	
2026-03-17T11:25:30.780507	The_Jensen_Project_1x01_-_Pilot	openai	success	5.5	Competent	5	6	6	5	6	5	6	loser	0	
2026-03-17T11:26:16.896139	The_Kids_are_Alright_1x01_-_Pilot	openai	success	7.1	Exceptional	8	7	7	7	6	7	6	loser	0	
2026-03-17T14:45:54.723689	The_Killing_1x01_-_Pilot	openai	success	6.15	Promising	6	7	6	7	5	5	6			
2026-03-17T11:27:00.932511	The_Last_O.G_1x01_-_Pilot	openai	success	6.75	Promising	6	7	7	7	7	7	7	loser	0	
2026-03-17T17:12:53.246462	The_Last_Ship_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T17:14:06.993891	The_Last_Tycoon_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T11:29:02.887341	The_Legend_of_Master_Legend_1x01_-_Pilot	openai	success	7.7	Exceptional	8	8	7	8	8	7	7	loser	0	
2026-03-17T11:29:46.128656	The_Lost_Girls_1x01_-_Pilot	openai	success	5.4	Competent	5	6	5	6	5	6	4	loser	0	
2026-03-17T11:30:33.566589	The_Lottery_1x01_-_Pilot	openai	success	6.65	Promising	5	7	8	7	8	6	7	loser	0	
2026-03-17T11:31:14.401517	The_Man_in_the_High_Castle_1x01_-_Pilot	openai	success	7.45	Exceptional	7	7	8	8	9	6	8	winner	1	
2026-03-17T11:31:54.337485	The_Mayor_1x01_-_Pilot	openai	success	6.95	Promising	7	7	7	7	7	7	6	loser	0	
2026-03-17T11:32:32.755858	The_McCarthys_1x01_-_Pilot	openai	success	5.75	Promising	6	6	5	6	5	6	6	loser	0	
2026-03-17T11:33:11.495143	The_Michael_J_Fox_Show_1x01_-_Pilot	openai	success	6.35	Promising	6	7	6	7	5	7	6	loser	0	
2026-03-17T11:33:53.987168	The_Mick_1x01_-_Pilot	openai	success	6.15	Promising	6	7	6	6	5	6	7	loser	0	
2026-03-17T17:15:13.893522	The_Millers_1x01_-_Pilot	openai	success	5.1	Competent	6	5	4	6	3	6	4	loser	0	
2026-03-17T11:35:16.695032	The_Mindy_Project_1x01_-_Pilot	openai	success	7.05	Exceptional	8	7	6	7	6	8	6	loser	0	
2026-03-17T17:16:17.918441	The_Mist_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T11:36:40.008874	The_Mob_Doctor_1x01_-_Pilot	openai	success	7.45	Exceptional	7	8	8	7	8	7	7	loser	0	
2026-03-17T11:37:21.543373	The_Mysteries_Of_Laura_1x01_-_Pilot	openai	success	6.15	Promising	6	7	5	6	6	7	6	loser	0	
2026-03-17T11:37:58.796596	The_Neighbours_1x01_-_Pilot	openai	success	5.2	Competent	5	5	4	5	7	6	6	loser	0	
2026-03-17T11:38:18.036009	The_New_Normal_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T11:38:57.671877	The_Night_Shift_1x01_-_Pilot	openai	success	5.3	Competent	5	5	5	6	6	5	6	loser	0	
2026-03-17T11:39:22.757396	The_O.C_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T17:17:28.492227	The_OA_1x01_-_Pilot	openai	success	8.5	Transcendent	9	8	9	8	8	8	10			
2026-03-17T11:40:10.905858	The_Odd_Couple_1x01_-_Pilot	openai	success	5.15	Competent	5	6	5	6	3	6	3	loser	0	
2026-03-17T11:40:50.621182	The_Other_Two_1x01_-_Pilot	openai	success	6.6	Promising	7	7	6	6	6	7	7	loser	0	
2026-03-17T11:41:44.896048	The_Passage_1x01_-_Pilot	openai	success	6.05	Promising	5	6	7	6	7	6	7	loser	0	
2026-03-17T17:18:37.700081	The_Patriot_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T11:43:19.979805	The_Playboy_Club_1x01_-_Pilot	openai	success	7.15	Exceptional	7	7	7	7	8	7	8	loser	0	
2026-03-17T11:44:03.343714	The_Politician_1x01_-_Pilot	openai	success	6.35	Promising	7	6	6	6	6	6	8	loser	0	
2026-03-17T11:44:21.158806	The_Purge_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T11:45:04.580204	The_Real_ONeils_1x01_-_Pilot	openai	success	6.25	Promising	6	7	6	6	5	7	7	loser	0	
2026-03-17T11:45:44.515929	The_Red_Road_1x01_-_Pilot	openai	success	6.3	Promising	6	6	7	6	7	6	7	loser	0	
2026-03-17T11:46:24.045284	The_Resident_1x01_-_Pilot	openai	success	7.8	Exceptional	8	8	8	8	7	7	8	loser	0	
2026-03-17T11:46:41.040975	The_Returned_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T17:20:18.126738	The_River_1x01_-_Pilot	openai	success	7.3	Exceptional	8	7	7	7	8	6	8	loser	0	
2026-03-17T17:21:29.531067	The_Rook_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T11:49:00.514766	The_Rookie_1x01_-_Pilot	openai	success	5.55	Promising	5	6	6	6	5	6	4	loser	0	
2026-03-17T17:22:44.274855	The_Royals_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T11:51:05.096793	The_Sacred_Lies_1x01_-_Pilot	openai	success	7.2	Exceptional	7	7	7	8	8	6	8	loser	0	
2026-03-17T11:52:02.936943	The_Saint_1x01_-_Pilot	openai	success	5.45	Competent	5	6	5	5	6	6	6	loser	0	
2026-03-17T17:23:23.566085	The_Shannara_Chronicles_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T11:53:40.380154	The_Sinner_1x01_-_Pilot	openai	success	7.65	Exceptional	7	8	8	8	8	7	8	loser	0	
2026-03-17T17:24:36.789622	The_Station_1x01_-_Pilot	openai	success	7.05	Exceptional	7	7	7	7	7	7	8	loser	0	
2026-03-17T11:55:39.066701	The_Terminal_List_1x01_-_Pilot	openai	success	5.4	Competent	5	6	6	6	4	5	5	loser	0	
2026-03-17T11:56:32.416760	The_Thundermans_1x01_-_Pilot	openai	success	3.8	Generic	3	4	4	4	5	4	3	winner	1	
2026-03-17T11:57:41.234254	The_Time_Travelers_Wife_1x01_-_Pilot	openai	success	6.3	Promising	5	7	7	7	6	6	7	loser	0	
2026-03-17T11:58:50.267995	The_Tomorrow_People_1x01_-_Pilot	openai	success	4.65	Competent	4	5	5	5	4	5	5	loser	0	
2026-03-17T11:59:52.308535	The_Umbrella_Academy_1x01_-_We_Only_See_Each_Other_at_Weddings_and_Funerals	openai	success	7.4	Exceptional	7	8	7	7	8	7	9	loser	0	
2026-03-17T12:00:50.168534	The_Unicorn_1x01_-_Pilot	openai	success	4.95	Competent	4	6	5	6	3	6	4	loser	0	
2026-03-17T17:25:43.051330	The_Unusuals_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T12:03:01.924734	The_Vikings_1x01_Pilot	openai	success	7.1	Exceptional	7	8	7	7	7	6	7	winner	1	
2026-03-17T12:04:03.673512	The_Village_1x01_-_Pilot	openai	success	5.25	Competent	4	6	6	6	4	6	5	loser	0	
2026-03-17T12:05:07.936070	The_Way_1x01_-_Pilot	openai	success	6.5	Promising	6	7	7	7	6	6	6	loser	0	
2026-03-17T18:44:03.628227	The_West_Wing_1x01_-_Pilot	openai	success	8.85	Transcendent	10	8	9	8	8	10	8	winner	1	
2026-03-17T17:26:17.572843	The_White_Queen_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:06:12.528762	The_Whole_Truth_1x01_-_Pilot	openai	success	6.4	Promising	7	7	6	6	5	7	5	loser	0	
2026-03-17T12:06:53.386678	The_Wilds_1x01_-_Pilot	openai	success	6.9	Promising	7	7	7	7	6	7	7	loser	0	
2026-03-17T18:45:00.864893	The_Wonder_Years_1x01_-_Pilot	openai	success	8.3	Exceptional	9	8	8	9	7	8	8	winner	1	
2026-03-17T12:07:52.081629	Things_You_Shouldnt_Say_Past_Midnight_1x01_-_Pilot	openai	success	5.1	Competent	5	5	4	5	6	6	6	loser	0	
2026-03-17T12:08:05.801711	This_Little_Piggy_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:08:37.526385	Those_Who_Can't_1x01_-_Pilot	openai	success	5.9	Promising	6	6	6	6	5	6	6	loser	0	
2026-03-17T12:09:13.577120	Those_Who_Kill_1x01_-_Pilot	openai	success	7.15	Exceptional	7	8	8	7	6	6	7	loser	0	
2026-03-17T12:09:30.368924	Threat_Matrix_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:10:05.189554	Three_Inches_1x01_-_Pilot	openai	success	7.55	Exceptional	8	7	7	8	8	7	8	loser	0	
2026-03-17T12:10:42.358383	Three_Rivers_1x01_-_Pilot	openai	success	4.9	Competent	4	6	5	5	5	5	4	loser	0	
2026-03-17T12:11:24.036556	Threshold_1x01_-_Pilot_(2005)	openai	success	5.9	Promising	5	6	6	6	7	6	7	loser	0	
2026-03-17T12:12:06.247376	Tick_1x01_-_Pilot	openai	success	7.85	Exceptional	8	8	8	8	7	8	7	loser	0	
2026-03-17T12:12:45.106440	Time_After_Time_1x01_-_Pilot	openai	success	5.75	Promising	5	6	6	6	6	6	6	loser	0	
2026-03-17T12:13:39.206664	Time_Travelling_Bong_1x01_-_Pilot	openai	success	4.95	Competent	5	4	4	5	6	6	7	loser	0	
2026-03-17T12:14:20.522101	Timeless_1x01_-_Pilot	openai	success	5.6	Promising	5	6	6	6	6	5	5	loser	0	
2026-03-17T12:15:03.630302	Titans_1x01_-_Pilot	openai	success	7.45	Exceptional	7	8	8	7	8	7	7	loser	0	
2026-03-17T12:15:43.302197	Too_Old_to_Die_Young_1x01_-_Pilot	openai	success	7.85	Exceptional	9	8	7	8	7	6	9	loser	0	
2026-03-17T17:27:32.712841	Touch_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T12:17:08.517943	Traffic_Light_1x01_-_Pilot	openai	success	5.4	Competent	5	6	5	6	5	6	4	loser	0	
2026-03-17T12:17:51.053671	Transparent_1x01_-_Pilot	openai	success	7.95	Exceptional	8	8	8	8	7	8	9	loser	0	
2026-03-17T12:18:11.137695	Transylvania_1x01_-_Pilot_(Van_Helsing_Spinoff)	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:18:51.535711	Trauma_1x01_-_Pilot	openai	success	6.65	Promising	6	7	7	7	7	6	7	loser	0	
2026-03-17T12:19:40.678793	Traveler_1x01_-_Pilot	openai	success	5.25	Competent	5	6	5	6	4	5	5	loser	0	
2026-03-17T12:20:26.157016	Travellers_1x01_-_Pilot	openai	success	6.25	Promising	6	7	6	6	7	5	7	loser	0	
2026-03-17T12:21:12.237212	Treadstone_1x01_-_Pilot	openai	success	5.55	Promising	5	6	6	6	5	5	6	loser	0	
2026-03-17T12:21:57.725849	Trial_and_Error_1x01_-_Pilot	openai	success	5.95	Promising	6	6	5	6	7	6	6	loser	0	
2026-03-17T12:22:35.388721	Trophy_Wife_1x01_-_Pilot	openai	success	4.8	Competent	5	5	4	6	4	5	3	loser	0	
2026-03-17T17:28:32.827434	Tropical_Cop_Tales_1x01_-_Pilot	openai	success	8.05	Exceptional	9	7	7	8	9	8	9	loser	0	
2026-03-17T12:23:58.233514	True_Blood_1x01	openai	success	7.4	Exceptional	8	7	7	7	8	7	8	winner	1	
2026-03-17T12:24:42.350003	Turn_1x01_-_Pilot	openai	success	6.35	Promising	5	7	7	7	7	6	6	loser	0	
2026-03-17T12:25:27.220161	Twisted_1x01_-_Pilot	openai	success	6.7	Promising	6	7	7	7	7	6	8	loser	0	
2026-03-17T12:25:51.438686	Two_Broke_Girls_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T17:29:31.079839	Tyrant_1x01_-_Pilot	openai	success	7.55	Exceptional	7	8	8	8	7	7	8	loser	0	
2026-03-17T17:30:39.753171	Unbelievable_Story_Of_Rape_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T17:31:43.531816	Unbreakable_Kimmy_Schmidt_1x01	openai	success	7.8	Exceptional	8	8	7	8	7	8	9	loser	0	
2026-03-17T12:28:30.008308	Uncle_Buck_1x01_-_Pilot	openai	success	4.55	Competent	5	5	4	5	3	5	3	loser	0	
2026-03-17T12:29:06.236775	Undateable_1x01_-_Pilot	openai	success	5.25	Competent	5	6	5	6	4	6	3	loser	0	
2026-03-17T12:29:42.449006	Under_The_Dome_1x01_-_Pilot	openai	success	5.2	Competent	4	5	5	6	7	5	7	loser	0	
2026-03-17T12:31:59.529741	Undercovers_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:32:37.183244	Underemployed_1x01_-_Pilot	openai	success	5.6	Promising	5	6	6	6	5	6	5	loser	0	
2026-03-17T12:33:15.547183	Underground_1x01_-_Pilot	openai	success	7.85	Exceptional	8	8	8	8	7	7	9	loser	0	
2026-03-17T12:33:30.355093	Undone_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:34:05.795242	Unforgettable_1x01_-_Pilot	openai	success	6.3	Promising	5	7	7	7	7	6	5	loser	0	
2026-03-17T12:34:47.658447	United_States_of_Tara,_The_1x01_-_Pilot	openai	success	8.3	Exceptional	9	8	8	8	7	9	9	loser	0	
2026-03-17T12:35:19.035905	Up_All_Night_1x01_-_Pilot	openai	success	6.0	Promising	6	6	6	7	4	7	5	loser	0	
2026-03-17T12:35:58.223432	V_1x01_-_Pilot	openai	success	5.05	Competent	4	6	6	5	5	4	6	loser	0	
2026-03-17T12:36:41.119809	Valor_1x01_-_Pilot	openai	success	7.05	Exceptional	7	8	7	7	6	7	6	loser	0	
2026-03-17T12:37:20.274408	Vampire_Diaries_1x01_-_Pilot	openai	success	4.95	Competent	5	5	5	5	5	5	4	loser	0	
2026-03-17T12:37:54.148654	Vanished_1x01_-_Pilot_(2005)	openai	success	5.35	Competent	6	6	5	5	4	5	5	loser	0	
2026-03-17T18:46:50.009680	Veep-Pilot	openai	success	7.6	Exceptional	8	7	7	8	7	9	7	winner	1	
2026-03-17T12:38:29.899798	Veronicas_Closet_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:39:07.463552	Vida_1x01_-_Pilot	openai	success	7.9	Exceptional	8	8	8	8	7	8	8	loser	0	
2026-03-17T12:39:48.117993	Virtuality_1x01_-_Pilot	openai	success	6.8	Promising	6	7	8	7	7	6	7	loser	0	
2026-03-17T12:40:28.361492	Viva_Laughlin_1x01_-_Pilot	openai	success	4.7	Competent	5	5	4	5	4	4	6	loser	0	
2026-03-17T12:40:51.886520	Warehouse_13_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T17:32:46.787467	Warrior_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T12:42:12.778835	Wasteland_1x01_-_Pilot_(1998)	openai	success	4.85	Competent	5	5	5	5	4	5	4	loser	0	
2026-03-17T12:42:51.598628	Wayne_1x01_-_Pilot	openai	success	7.65	Exceptional	8	8	7	8	7	7	8	loser	0	
2026-03-17T17:33:55.340796	Wayward_Pines_1x01_-_Pilot	openai	success	5.9	Promising	5	6	6	6	7	6	7	loser	0	
2026-03-17T12:44:09.673673	We_Are_Men_1x01_-_Pilot	openai	success	3.55	Generic	3	4	3	4	4	4	3	loser	0	
2026-03-17T12:44:48.701709	Wedding_Band_1x01_-_Pilot	openai	success	5.9	Promising	6	6	5	6	7	6	5	loser	0	
